MUNICIPIO_CRIME;NATUREZA_CRIME;ARMA_UTILIZADA;DATA_REGISTRO;SEXO;IDADE;MES_ANO;LONGITUDE;LATITUDE;INCIDENCIA_CRIME;POPULACAO;IDHM;PIB_PERCAPITA
Fortaleza;Homicidio Doloso;Arma Branca;20/05/2015;Masculino;26;05/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/07/2017;Masculino;18;07/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/08/2018;Masculino;55;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/12/2017;Masculino;28;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/11/2016;Masculino;28;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11-May-2017;Masculino;24;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/12/2017;Masculino;20;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;30/10/2018;Feminino;19;10/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11-May-2017;Masculino;44;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/12/2017;Feminino;38;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11-May-2017;Masculino;NA;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/08/2018;Masculino;25;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11-May-2017;Masculino;20;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12-May-2017;Masculino;22;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12-May-2017;Masculino;26;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma De Fogo;12-May-2017;Masculino;52;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12-May-2017;Masculino;25;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/08/2018;Masculino;49;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/12/2017;Masculino;23;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;30/05/2014;Masculino;19;05/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/11/2016;Masculino;22;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/08/2018;Masculino;26;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/12/2017;Masculino;16;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/12/2017;Masculino;29;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/03/2016;Masculino;19;03/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11/09/2015;Masculino;21;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/11/2016;Masculino;29;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;12/03/2016;Masculino;38;03/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/08/2018;Feminino;32;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/08/2018;Masculino;37;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Outros;05/08/2018;Masculino;39;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/11/2016;Masculino;16;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13-May-2017;Masculino;29;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Outros;05/08/2018;Masculino;38;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13-May-2017;Masculino;15;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/02/2015;Masculino;25;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/08/2018;Masculino;15;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/09/2015;Masculino;27;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/06/2014;Masculino;25;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/12/2017;Masculino;22;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;06/08/2018;Masculino;41;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/09/2015;Masculino;41;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13-May-2017;Feminino;31;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;01/06/2014;Masculino;28;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;12/09/2015;Masculino;42;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;13-May-2017;Masculino;18;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/09/2014;Masculino;25;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13-May-2017;Masculino;21;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/12/2017;Feminino;31;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;07/08/2018;Masculino;41;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/12/2017;Masculino;51;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11/05/2018;Masculino;NA;05/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/08/2018;Masculino;21;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11/02/2017;Masculino;24;02/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;08/08/2018;Masculino;53;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/11/2016;Masculino;23;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/08/2018;Masculino;29;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/08/2018;Masculino;46;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/12/2017;Masculino;24;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;03/10/2017;Masculino;18;10/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/02/2015;Masculino;24;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma De Fogo;08/08/2018;Masculino;36;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/08/2018;Masculino;41;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;13/09/2015;Masculino;41;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/12/2017;Feminino;27;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/02/2015;Masculino;32;02/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15-May-2017;Masculino;33;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/08/2018;Feminino;27;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15-May-2017;Masculino;28;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/06/2014;Masculino;25;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/09/2015;Masculino;21;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/12/2017;Masculino;18;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/08/2018;Masculino;39;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/08/2018;Masculino;19;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;04/10/2017;Masculino;NA;10/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/08/2018;Masculino;22;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/08/2018;Feminino;42;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Arma De Fogo;15/11/2016;Masculino;57;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;05/06/2014;Masculino;17;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16-May-2017;Masculino;34;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/11/2016;Masculino;14;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/12/2017;Masculino;21;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/08/2018;Masculino;22;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;10/08/2018;Masculino;37;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16-May-2017;Masculino;24;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16-May-2017;Masculino;20;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;11/08/2018;Masculino;21;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17-May-2017;Masculino;29;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/09/2015;Masculino;18;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/11/2018;Masculino;16;11/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;27/07/2017;Masculino;17;07/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;07/11/2018;Masculino;NA;11/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/09/2015;Masculino;22;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/05/2018;Masculino;16;05/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17-May-2017;Masculino;25;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/11/2016;Masculino;27;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Outros;17-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/08/2018;Masculino;29;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/08/2018;Masculino;28;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/12/2015;Masculino;20;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma Branca;17-May-2017;Feminino;44;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17-May-2017;Masculino;18;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17-May-2017;Masculino;19;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;07/06/2014;Masculino;22;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/08/2018;Masculino;22;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18-May-2017;Masculino;38;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;31/05/2015;Masculino;33;05/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;14/08/2018;Masculino;31;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/12/2015;Masculino;NA;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;23/12/2015;Masculino;39;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/11/2016;Masculino;21;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18-May-2017;Masculino;28;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18-May-2017;Feminino;16;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18-May-2017;Masculino;22;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/08/2018;Masculino;19;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/11/2016;Masculino;29;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19-May-2017;Masculino;27;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/09/2014;Masculino;20;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;24/12/2015;Masculino;16;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/09/2014;Masculino;32;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Roubo Seguido De Morte (Latrocinio);Outros;19-May-2017;Masculino;59;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19/09/2015;Masculino;38;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;13/12/2017;Masculino;26;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/08/2018;Masculino;21;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;09/06/2014;Masculino;31;06/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/08/2018;Masculino;24;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;19-May-2017;Masculino;24;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Lesao Corporal Seguida De Morte;Arma Branca;20-May-2017;Masculino;26;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20-May-2017;Masculino;21;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/09/2014;Masculino;21;09/2014;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20-May-2017;Masculino;19;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/09/2015;Masculino;17;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;14/12/2017;Masculino;19;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/08/2018;Masculino;18;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/08/2018;Masculino;29;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20-May-2017;Masculino;24;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20-May-2017;Masculino;26;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20/09/2015;Masculino;23;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/12/2017;Masculino;14;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20-May-2017;Masculino;23;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;17/08/2018;Masculino;59;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;20-May-2017;Masculino;25;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;17/08/2018;Masculino;31;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/09/2015;Masculino;NA;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;15/12/2017;Masculino;19;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/08/2018;Masculino;26;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/08/2018;Feminino;18;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/08/2018;Masculino;27;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Outros;15/12/2017;Masculino;16;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/08/2018;Masculino;30;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Feminicidio;Arma Branca;18/08/2018;Feminino;45;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/11/2016;Masculino;20;11/2016;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;21/09/2015;Masculino;23;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/09/2015;Masculino;17;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;08/10/2017;Masculino;18;10/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/12/2017;Masculino;17;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;18/08/2018;Masculino;26;08/2018;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22-May-2017;Masculino;20;NA;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;16/12/2017;Masculino;32;12/2017;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;25/12/2015;Masculino;26;12/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
Fortaleza;Homicidio Doloso;Arma De Fogo;22/09/2015;Masculino;NA;09/2015;-38,58993;-3,723805;8117;2447409;0.754;15161.469999999999
